id,failure
44319,0.384
44320,0.543
44321,0.607
44322,0.642
44323,0.416
44324,0.482
44325,0.455
44326,0.496
44327,0.477
44328,0.513
44329,0.456
44330,0.451
44331,0.636
44332,0.627
44333,0.576
44334,0.584
44335,0.476
44336,0.541
44337,0.626
44338,0.528
44339,0.483
44340,0.563
44341,0.523
44342,0.536
44343,0.476
44344,0.514
44345,0.466
44346,0.535
44347,0.487
44348,0.492
44349,0.463
44350,0.466
44351,0.433
44352,0.447
44353,0.56
44354,0.599
44355,0.478
44356,0.364
44357,0.54
44358,0.47
44359,0.439
44360,0.539
44361,0.484
44362,0.558
44363,0.493
44364,0.429
44365,0.574
44366,0.49
44367,0.628
44368,0.51
44369,0.506
44370,0.543
44371,0.486
44372,0.506
44373,0.445
44374,0.528
44375,0.542
44376,0.475
44377,0.478
44378,0.464
44379,0.466
44380,0.567
44381,0.518
44382,0.5
44383,0.528
44384,0.545
44385,0.481
44386,0.368
44387,0.556
44388,0.467
44389,0.536
44390,0.68
44391,0.456
44392,0.547
44393,0.476
44394,0.716
44395,0.523
44396,0.453
44397,0.514
44398,0.56
44399,0.484
44400,0.649
44401,0.485
44402,0.639
44403,0.801
44404,0.548
44405,0.483
44406,0.474
44407,0.499
44408,0.46
44409,0.551
44410,0.515
44411,0.531
44412,0.523
44413,0.461
44414,0.464
44415,0.529
44416,0.536
44417,0.495
44418,0.652
44419,0.496
44420,0.553
44421,0.57
44422,0.453
44423,0.561
44424,0.515
44425,0.556
44426,0.455
44427,0.406
44428,0.513
44429,0.438
44430,0.433
44431,0.483
44432,0.554
44433,0.494
44434,0.483
44435,0.422
44436,0.507
44437,0.515
44438,0.451
44439,0.551
44440,0.572
44441,0.472
44442,0.592
44443,0.66
44444,0.441
44445,0.519
44446,0.451
44447,0.559
44448,0.478
44449,0.411
44450,0.522
44451,0.578
44452,0.434
44453,0.53
44454,0.633
44455,0.518
44456,0.44
44457,0.495
44458,0.471
44459,0.548
44460,0.558
44461,0.468
44462,0.546
44463,0.397
44464,0.488
44465,0.515
44466,0.497
44467,0.619
44468,0.417
44469,0.53
44470,0.605
44471,0.498
44472,0.465
44473,0.546
44474,0.497
44475,0.572
44476,0.486
44477,0.449
44478,0.497
44479,0.485
44480,0.589
44481,0.576
44482,0.465
44483,0.439
44484,0.512
44485,0.48
44486,0.533
44487,0.481
44488,0.494
44489,0.569
44490,0.696
44491,0.467
44492,0.647
44493,0.591
44494,0.451
44495,0.548
44496,0.581
44497,0.487
44498,0.429
44499,0.593
44500,0.416
44501,0.693
44502,0.456
44503,0.547
44504,0.516
44505,0.547
44506,0.583
44507,0.57
44508,0.424
44509,0.597
44510,0.514
44511,0.611
44512,0.456
44513,0.535
44514,0.528
44515,0.421
44516,0.607
44517,0.421
44518,0.565
44519,0.577
44520,0.511
44521,0.469
44522,0.516
44523,0.444
44524,0.561
44525,0.476
44526,0.587
44527,0.526
44528,0.535
44529,0.598
44530,0.624
44531,0.418
44532,0.596
44533,0.481
44534,0.497
44535,0.545
44536,0.529
44537,0.536
44538,0.508
44539,0.619
44540,0.476
44541,0.558
44542,0.592
44543,0.491
44544,0.486
44545,0.561
44546,0.475
44547,0.441
44548,0.466
44549,0.524
44550,0.605
44551,0.47
44552,0.559
44553,0.644
44554,0.505
44555,0.602
44556,0.454
44557,0.517
44558,0.534
44559,0.503
44560,0.485
44561,0.583
44562,0.51
44563,0.479
44564,0.634
44565,0.531
44566,0.497
44567,0.51
44568,0.64
44569,0.505
44570,0.418
44571,0.446
44572,0.495
44573,0.536
44574,0.428
44575,0.444
44576,0.6
44577,0.484
44578,0.414
44579,0.498
44580,0.441
44581,0.441
44582,0.493
44583,0.446
44584,0.714
44585,0.52
44586,0.465
44587,0.418
44588,0.441
44589,0.55
44590,0.52
44591,0.517
44592,0.437
44593,0.579
44594,0.556
44595,0.438
44596,0.618
44597,0.503
44598,0.417
44599,0.44
44600,0.521
44601,0.583
44602,0.531
44603,0.551
44604,0.477
44605,0.497
44606,0.413
44607,0.45
44608,0.735
44609,0.522
44610,0.538
44611,0.602
44612,0.57
44613,0.452
44614,0.593
44615,0.473
44616,0.417
44617,0.624
44618,0.508
44619,0.626
44620,0.43
44621,0.51
44622,0.593
44623,0.623
44624,0.408
44625,0.494
44626,0.537
44627,0.456
44628,0.475
44629,0.451
44630,0.431
44631,0.406
44632,0.521
44633,0.63
44634,0.397
44635,0.48
44636,0.517
44637,0.437
44638,0.447
44639,0.472
44640,0.592
44641,0.412
44642,0.51
44643,0.509
44644,0.552
44645,0.489
44646,0.445
44647,0.469
44648,0.651
44649,0.646
44650,0.581
44651,0.505
44652,0.533
44653,0.462
44654,0.46
44655,0.453
44656,0.579
44657,0.444
44658,0.527
44659,0.422
44660,0.618
44661,0.418
44662,0.444
44663,0.44
44664,0.525
44665,0.602
44666,0.519
44667,0.507
44668,0.436
44669,0.435
44670,0.637
44671,0.481
44672,0.524
44673,0.491
44674,0.464
44675,0.411
44676,0.401
44677,0.481
44678,0.559
44679,0.42
44680,0.639
44681,0.494
44682,0.459
44683,0.49
44684,0.503
44685,0.42
44686,0.535
44687,0.451
44688,0.467
44689,0.609
44690,0.485
44691,0.473
44692,0.483
44693,0.407
44694,0.535
44695,0.492
44696,0.571
44697,0.496
44698,0.656
44699,0.579
44700,0.588
44701,0.472
44702,0.435
44703,0.491
44704,0.471
44705,0.576
44706,0.548
44707,0.584
44708,0.468
44709,0.495
44710,0.533
44711,0.508
44712,0.476
44713,0.639
44714,0.57
44715,0.449
44716,0.472
44717,0.624
44718,0.428
44719,0.427
44720,0.439
44721,0.494
44722,0.448
44723,0.472
44724,0.441
44725,0.504
44726,0.543
44727,0.489
44728,0.546
44729,0.547
44730,0.508
44731,0.567
44732,0.46
44733,0.509
44734,0.466
44735,0.532
44736,0.553
44737,0.539
44738,0.482
44739,0.414
44740,0.506
44741,0.524
44742,0.471
44743,0.519
44744,0.562
44745,0.491
44746,0.476
44747,0.477
44748,0.467
44749,0.446
44750,0.494
44751,0.465
44752,0.463
44753,0.404
44754,0.445
44755,0.56
44756,0.459
44757,0.494
44758,0.529
44759,0.591
44760,0.582
44761,0.517
44762,0.518
44763,0.44
44764,0.514
44765,0.533
44766,0.559
44767,0.554
44768,0.491
44769,0.417
44770,0.598
44771,0.475
44772,0.455
44773,0.516
44774,0.467
44775,0.566
44776,0.55
44777,0.62
44778,0.552
44779,0.476
44780,0.463
44781,0.455
44782,0.581
44783,0.522
44784,0.512
44785,0.398
44786,0.577
44787,0.574
44788,0.508
44789,0.526
44790,0.566
44791,0.625
44792,0.502
44793,0.508
44794,0.506
44795,0.482
44796,0.694
44797,0.471
44798,0.419
44799,0.436
44800,0.53
44801,0.466
44802,0.423
44803,0.517
44804,0.547
44805,0.57
44806,0.71
44807,0.596
44808,0.546
44809,0.471
44810,0.585
44811,0.505
44812,0.467
44813,0.502
44814,0.512
44815,0.457
44816,0.527
44817,0.39
44818,0.69
44819,0.495
44820,0.533
44821,0.415
44822,0.633
44823,0.544
44824,0.517
44825,0.521
44826,0.53
44827,0.453
44828,0.543
44829,0.503
44830,0.456
44831,0.439
44832,0.531
44833,0.492
44834,0.592
44835,0.532
44836,0.453
44837,0.493
44838,0.529
44839,0.456
44840,0.493
44841,0.554
44842,0.49
44843,0.43
44844,0.583
44845,0.473
44846,0.467
44847,0.506
44848,0.539
44849,0.46
44850,0.718
44851,0.528
44852,0.535
44853,0.587
44854,0.431
44855,0.531
44856,0.466
44857,0.658
44858,0.464
44859,0.505
44860,0.523
44861,0.522
44862,0.485
44863,0.425
44864,0.473
44865,0.553
44866,0.502
44867,0.427
44868,0.614
44869,0.604
44870,0.488
44871,0.688
44872,0.49
44873,0.528
44874,0.564
44875,0.501
44876,0.508
44877,0.626
44878,0.446
44879,0.507
44880,0.483
44881,0.576
44882,0.465
44883,0.563
44884,0.498
44885,0.488
44886,0.505
44887,0.497
44888,0.491
44889,0.385
44890,0.593
44891,0.452
44892,0.414
44893,0.534
44894,0.585
44895,0.412
44896,0.554
44897,0.438
44898,0.445
44899,0.561
44900,0.442
44901,0.466
44902,0.452
44903,0.524
44904,0.524
44905,0.429
44906,0.529
44907,0.446
44908,0.437
44909,0.507
44910,0.519
44911,0.671
44912,0.487
44913,0.587
44914,0.504
44915,0.429
44916,0.479
44917,0.466
44918,0.57
44919,0.484
44920,0.569
44921,0.473
44922,0.46
44923,0.653
44924,0.637
44925,0.616
44926,0.459
44927,0.439
44928,0.615
44929,0.512
44930,0.45
44931,0.522
44932,0.436
44933,0.512
44934,0.491
44935,0.501
44936,0.531
44937,0.49
44938,0.566
44939,0.533
44940,0.424
44941,0.451
44942,0.385
44943,0.467
44944,0.627
44945,0.47
44946,0.581
44947,0.502
44948,0.607
44949,0.491
44950,0.674
44951,0.563
44952,0.58
44953,0.635
44954,0.462
44955,0.489
44956,0.532
44957,0.44
44958,0.6
44959,0.492
44960,0.516
44961,0.502
44962,0.576
44963,0.681
44964,0.486
44965,0.663
44966,0.57
44967,0.379
44968,0.509
44969,0.603
44970,0.651
44971,0.476
44972,0.509
44973,0.437
44974,0.444
44975,0.591
44976,0.488
44977,0.487
44978,0.49
44979,0.482
44980,0.502
44981,0.493
44982,0.454
44983,0.512
44984,0.355
44985,0.537
44986,0.456
44987,0.472
44988,0.465
44989,0.556
44990,0.431
44991,0.661
44992,0.418
44993,0.403
44994,0.482
44995,0.476
44996,0.549
44997,0.431
44998,0.514
44999,0.509
45000,0.479
45001,0.424
45002,0.55
45003,0.569
45004,0.601
45005,0.481
45006,0.415
45007,0.479
45008,0.609
45009,0.511
45010,0.68
45011,0.549
45012,0.584
45013,0.491
45014,0.441
45015,0.586
45016,0.416
45017,0.592
45018,0.497
45019,0.463
45020,0.429
45021,0.616
45022,0.539
45023,0.58
45024,0.519
45025,0.485
45026,0.514
45027,0.651
45028,0.592
45029,0.48
45030,0.463
45031,0.54
45032,0.549
45033,0.442
45034,0.579
45035,0.454
45036,0.528
45037,0.635
45038,0.448
45039,0.603
45040,0.524
45041,0.514
45042,0.568
45043,0.486
45044,0.443
45045,0.587
45046,0.44
45047,0.692
45048,0.493
45049,0.536
45050,0.565
45051,0.553
45052,0.501
45053,0.431
45054,0.469
45055,0.574
45056,0.43
45057,0.605
45058,0.546
45059,0.544
45060,0.487
45061,0.495
45062,0.57
45063,0.478
45064,0.467
45065,0.599
45066,0.566
45067,0.502
45068,0.483
45069,0.413
45070,0.481
45071,0.606
45072,0.482
45073,0.48
45074,0.498
45075,0.434
45076,0.448
45077,0.44
45078,0.47
45079,0.479
45080,0.403
45081,0.451
45082,0.569
45083,0.461
45084,0.529
45085,0.419
45086,0.518
45087,0.604
45088,0.507
45089,0.528
45090,0.422
45091,0.59
45092,0.455
45093,0.526
45094,0.516
45095,0.474
45096,0.484
45097,0.423
45098,0.57
45099,0.422
45100,0.521
45101,0.56
45102,0.487
45103,0.523
45104,0.48
45105,0.449
45106,0.625
45107,0.473
45108,0.672
45109,0.649
45110,0.465
45111,0.47
45112,0.565
45113,0.583
45114,0.492
45115,0.539
45116,0.405
45117,0.525
45118,0.489
45119,0.523
45120,0.502
45121,0.629
45122,0.604
45123,0.498
45124,0.446
45125,0.474
45126,0.417
45127,0.443
45128,0.372
45129,0.511
45130,0.453
45131,0.547
45132,0.436
45133,0.491
45134,0.697
45135,0.626
45136,0.443
45137,0.493
45138,0.483
45139,0.437
45140,0.453
45141,0.811
45142,0.605
45143,0.547
45144,0.537
45145,0.626
45146,0.471
45147,0.652
45148,0.509
45149,0.494
45150,0.619
45151,0.569
45152,0.461
45153,0.459
45154,0.486
45155,0.571
45156,0.47
45157,0.522
45158,0.405
45159,0.548
45160,0.441
45161,0.504
45162,0.611
45163,0.482
45164,0.432
45165,0.539
45166,0.501
45167,0.488
45168,0.456
45169,0.61
45170,0.464
45171,0.646
45172,0.465
45173,0.507
45174,0.497
45175,0.525
45176,0.434
45177,0.532
45178,0.466
45179,0.491
45180,0.48
45181,0.527
45182,0.414
45183,0.487
45184,0.461
45185,0.563
45186,0.768
45187,0.493
45188,0.515
45189,0.56
45190,0.579
45191,0.514
45192,0.546
45193,0.499
45194,0.415
45195,0.547
45196,0.438
45197,0.611
45198,0.441
45199,0.547
45200,0.466
45201,0.722
45202,0.773
45203,0.633
45204,0.541
45205,0.506
45206,0.473
45207,0.435
45208,0.375
45209,0.472
45210,0.49
45211,0.413
45212,0.476
45213,0.599
45214,0.433
45215,0.61
45216,0.569
45217,0.443
45218,0.433
45219,0.536
45220,0.568
45221,0.549
45222,0.663
45223,0.605
45224,0.596
45225,0.706
45226,0.624
45227,0.432
45228,0.512
45229,0.514
45230,0.557
45231,0.482
45232,0.556
45233,0.638
45234,0.514
45235,0.466
45236,0.5
45237,0.653
45238,0.555
45239,0.512
45240,0.482
45241,0.589
45242,0.461
45243,0.591
45244,0.48
45245,0.559
45246,0.566
45247,0.536
45248,0.476
45249,0.601
45250,0.566
45251,0.507
45252,0.425
45253,0.431
45254,0.433
45255,0.491
45256,0.487
45257,0.542
45258,0.453
45259,0.514
45260,0.529
45261,0.566
45262,0.43
45263,0.478
45264,0.481
45265,0.516
45266,0.48
45267,0.418
45268,0.555
45269,0.533
45270,0.483
45271,0.454
45272,0.481
45273,0.498
45274,0.578
45275,0.537
45276,0.456
45277,0.533
45278,0.367
45279,0.483
45280,0.486
45281,0.554
45282,0.48
45283,0.49
45284,0.457
45285,0.508
45286,0.652
45287,0.479
45288,0.494
45289,0.508
45290,0.551
45291,0.464
45292,0.482
45293,0.449
45294,0.49
45295,0.507
45296,0.503
45297,0.574
45298,0.622
45299,0.46
45300,0.467
45301,0.4
45302,0.529
45303,0.496
45304,0.431
45305,0.443
45306,0.565
45307,0.508
45308,0.384
45309,0.428
45310,0.555
45311,0.471
45312,0.475
45313,0.493
45314,0.501
45315,0.532
45316,0.729
45317,0.594
45318,0.494
45319,0.438
45320,0.467
45321,0.439
45322,0.544
45323,0.436
45324,0.444
45325,0.515
45326,0.472
45327,0.789
45328,0.445
45329,0.536
45330,0.635
45331,0.429
45332,0.631
45333,0.494
45334,0.588
45335,0.443
45336,0.451
45337,0.418
45338,0.477
45339,0.482
45340,0.517
45341,0.434
45342,0.436
45343,0.505
45344,0.525
45345,0.471
45346,0.776
45347,0.51
45348,0.529
45349,0.416
45350,0.473
45351,0.527
45352,0.585
45353,0.516
45354,0.479
45355,0.382
45356,0.67
45357,0.441
45358,0.508
45359,0.527
45360,0.505
45361,0.498
45362,0.552
45363,0.564
45364,0.489
45365,0.489
45366,0.508
45367,0.51
45368,0.521
45369,0.453
45370,0.581
45371,0.499
45372,0.506
45373,0.53
45374,0.575
45375,0.576
45376,0.571
45377,0.494
45378,0.474
45379,0.569
45380,0.528
45381,0.511
45382,0.734
45383,0.535
45384,0.468
45385,0.415
45386,0.544
45387,0.503
45388,0.54
45389,0.551
45390,0.569
45391,0.467
45392,0.608
45393,0.497
45394,0.424
45395,0.492
45396,0.506
45397,0.508
45398,0.614
45399,0.519
45400,0.61
45401,0.449
45402,0.389
45403,0.449
45404,0.551
45405,0.422
45406,0.618
45407,0.775
45408,0.442
45409,0.448
45410,0.455
45411,0.56
45412,0.595
45413,0.419
45414,0.414
45415,0.43
45416,0.399
45417,0.709
45418,0.378
45419,0.454
45420,0.523
45421,0.515
45422,0.426
45423,0.506
45424,0.554
45425,0.406
45426,0.465
45427,0.671
45428,0.447
45429,0.535
45430,0.459
45431,0.451
45432,0.661
45433,0.573
45434,0.539
45435,0.552
45436,0.521
45437,0.482
45438,0.484
45439,0.441
45440,0.434
45441,0.59
45442,0.604
45443,0.579
45444,0.669
45445,0.551
45446,0.49
45447,0.442
45448,0.436
45449,0.499
45450,0.456
45451,0.476
45452,0.55
45453,0.508
45454,0.54
45455,0.405
45456,0.655
45457,0.459
45458,0.521
45459,0.479
45460,0.542
45461,0.415
45462,0.509
45463,0.586
45464,0.709
45465,0.466
45466,0.482
45467,0.556
45468,0.599
45469,0.462
45470,0.516
45471,0.459
45472,0.442
45473,0.464
45474,0.666
45475,0.657
45476,0.521
45477,0.519
45478,0.63
45479,0.413
45480,0.463
45481,0.485
45482,0.566
45483,0.575
45484,0.592
45485,0.532
45486,0.482
45487,0.559
45488,0.601
45489,0.432
45490,0.504
45491,0.492
45492,0.617
45493,0.536
45494,0.465
45495,0.478
45496,0.557
45497,0.54
45498,0.575
45499,0.534
45500,0.528
45501,0.422
45502,0.55
45503,0.416
45504,0.557
45505,0.484
45506,0.459
45507,0.553
45508,0.756
45509,0.565
45510,0.438
45511,0.616
45512,0.462
45513,0.477
45514,0.711
45515,0.504
45516,0.471
45517,0.499
45518,0.515
45519,0.538
45520,0.54
45521,0.472
45522,0.486
45523,0.6
45524,0.394
45525,0.508
45526,0.47
45527,0.529
45528,0.626
45529,0.517
45530,0.524
45531,0.53
45532,0.458
45533,0.533
45534,0.418
45535,0.488
45536,0.495
45537,0.698
45538,0.582
45539,0.548
45540,0.432
45541,0.537
45542,0.452
45543,0.459
45544,0.53
45545,0.436
45546,0.444
45547,0.525
45548,0.46
45549,0.491
45550,0.666
45551,0.409
45552,0.574
45553,0.614
45554,0.491
45555,0.538
45556,0.498
45557,0.494
45558,0.52
45559,0.512
45560,0.4
45561,0.451
45562,0.591
45563,0.508
45564,0.506
45565,0.631
45566,0.54
45567,0.45
45568,0.75
45569,0.434
45570,0.571
45571,0.608
45572,0.479
45573,0.458
45574,0.442
45575,0.67
45576,0.684
45577,0.447
45578,0.45
45579,0.455
45580,0.501
45581,0.568
45582,0.464
45583,0.45
45584,0.462
45585,0.498
45586,0.489
45587,0.572
45588,0.494
45589,0.532
45590,0.437
45591,0.544
45592,0.45
45593,0.58
45594,0.486
45595,0.541
45596,0.575
45597,0.443
45598,0.662
45599,0.444
45600,0.529
45601,0.462
45602,0.524
45603,0.634
45604,0.485
45605,0.69
45606,0.655
45607,0.541
45608,0.553
45609,0.563
45610,0.448
45611,0.559
45612,0.521
45613,0.532
45614,0.551
45615,0.551
45616,0.443
45617,0.432
45618,0.643
45619,0.575
45620,0.458
45621,0.496
45622,0.47
45623,0.53
45624,0.555
45625,0.534
45626,0.387
45627,0.522
45628,0.423
45629,0.403
45630,0.437
45631,0.524
45632,0.506
45633,0.518
45634,0.53
45635,0.487
45636,0.376
45637,0.433
45638,0.642
45639,0.487
45640,0.478
45641,0.484
45642,0.493
45643,0.521
45644,0.525
45645,0.485
45646,0.431
45647,0.563
45648,0.417
45649,0.558
45650,0.472
45651,0.493
45652,0.49
45653,0.641
45654,0.454
45655,0.499
45656,0.448
45657,0.503
45658,0.437
45659,0.558
45660,0.445
45661,0.595
45662,0.488
45663,0.55
45664,0.524
45665,0.584
45666,0.567
45667,0.548
45668,0.665
45669,0.494
45670,0.466
45671,0.545
45672,0.428
45673,0.586
45674,0.472
45675,0.739
45676,0.532
45677,0.561
45678,0.696
45679,0.538
45680,0.539
45681,0.452
45682,0.423
45683,0.501
45684,0.389
45685,0.525
45686,0.842
45687,0.602
45688,0.523
45689,0.586
45690,0.412
45691,0.434
45692,0.6
45693,0.465
45694,0.56
45695,0.509
45696,0.401
45697,0.728
45698,0.428
45699,0.57
45700,0.675
45701,0.455
45702,0.514
45703,0.574
45704,0.49
45705,0.47
45706,0.54
45707,0.459
45708,0.591
45709,0.426
45710,0.451
45711,0.52
45712,0.43
45713,0.642
45714,0.637
45715,0.535
45716,0.589
45717,0.426
45718,0.537
45719,0.531
45720,0.409
45721,0.501
45722,0.572
45723,0.431
45724,0.451
45725,0.526
45726,0.412
45727,0.489
45728,0.408
45729,0.459
45730,0.56
45731,0.482
45732,0.523
45733,0.484
45734,0.527
45735,0.567
45736,0.691
45737,0.566
45738,0.505
45739,0.413
45740,0.555
45741,0.513
45742,0.62
45743,0.493
45744,0.671
45745,0.443
45746,0.468
45747,0.538
45748,0.477
45749,0.518
45750,0.437
45751,0.452
45752,0.576
45753,0.666
45754,0.449
45755,0.664
45756,0.483
45757,0.631
45758,0.52
45759,0.51
45760,0.389
45761,0.49
45762,0.478
45763,0.509
45764,0.451
45765,0.567
45766,0.696
45767,0.474
45768,0.539
45769,0.52
45770,0.437
45771,0.462
45772,0.498
45773,0.445
45774,0.705
45775,0.448
45776,0.473
45777,0.585
45778,0.545
45779,0.467
45780,0.658
45781,0.407
45782,0.57
45783,0.432
45784,0.46
45785,0.447
45786,0.515
45787,0.481
45788,0.537
45789,0.458
45790,0.397
45791,0.656
45792,0.448
45793,0.418
45794,0.385
45795,0.513
45796,0.459
45797,0.499
45798,0.46
45799,0.607
45800,0.557
45801,0.466
45802,0.395
45803,0.459
45804,0.528
45805,0.49
45806,0.564
45807,0.501
45808,0.529
45809,0.472
